Year,County,Acres,Strux_Destr,Strux_Dmgd,Deaths_FF,Deaths_Civil,Duration,Unique_Fire_Days,Total_Fires,Tot_Damage
2017,Del Norte,21377.0,0.0,0.0,0.0,0.0,70 days,70.0,1.0,13002.0
2017,El Dorado,426.0,0.0,0.0,0.0,0.0,40 days,40.0,1.0,2366816.0
2017,Fresno,19300.0,4.0,0.0,0.0,0.0,2 days1 days4 days1 days5 days4 days14 days,31.0,7.0,415700.0
2017,Glenn,,,,,,,,,0.0
2017,Humboldt,,,,,,,,,14771.0
2017,Imperial,,,,,,,,,0.0
2017,Inyo,,,,,,,,,5000.0
2017,Jackson (OR),39716.0,0.0,0.0,0.0,0.0,109 days,109.0,1.0,
2017,Kern,8044.0,0.0,0.0,0.0,0.0,3 days5 days2 days1 days1 days11 days1 days6 days,30.0,8.0,
2017,Kings,48660.0,1.0,0.0,0.0,0.0,17 days,17.0,1.0,0.0
2017,Lake,2207.0,162.0,8.0,0.0,0.0,18 days,18.0,1.0,35412565.0
2017,Lassen,90635.0,8.0,3.0,0.0,0.0,15 days4 days4 days,23.0,3.0,2655.0
2017,Los Angeles,30894.0,144.0,100.0,0.0,0.0,7 days4 days8 days11 days25 days12 days,44.0,6.0,
2017,Madera,16659.0,19.0,5.0,1.0,0.0,4 days11 days18 days7 days11 days2 days,35.0,6.0,2864170.0
2017,Marin,1660.0,3.0,1.0,0.0,0.0,4 days,4.0,1.0,
2017,Mariposa,95754.0,134.0,21.0,0.0,0.0,9 days47 days92 days110 days,147.0,4.0,40242411.0
2017,Mendocino,37423.0,544.0,41.0,0.0,9.0,3 days19 days,22.0,2.0,308664.0
2017,Mendocino,37423.0,544.0,41.0,0.0,9.0,3 days19 days,22.0,2.0,308664.0
2017,Merced,1733.0,0.0,0.0,0.0,0.0,2 days,2.0,1.0,23200.0
2017,Modoc,93014.0,1.0,0.0,0.0,0.0,1 days4 days19 days21 days12 days5 days13 days,51.0,7.0,109236.0
2017,Mono,9695.0,0.0,0.0,0.0,0.0,4 days14 days4 days,22.0,3.0,0.0
2017,Monterey,3788.0,0.0,1.0,0.0,0.0,8 days1 days,9.0,2.0,555677.0
2017,Napa,96714.0,783.0,437.0,1.0,27.0,24 days24 days20 days,24.0,3.0,4000886621.0
2017,Nevada,2036.0,61.0,5.0,0.0,0.0,7 days8 days14 days15 days,30.0,4.0,4000063130.0
2017,Orange,11879.0,25.0,62.0,0.0,0.0,9 days9 days,18.0,2.0,
2017,Placer,,,,,,,,,2332232.0
2017,Plumas,5768.0,0.0,0.0,0.0,0.0,19 days3 days57 days,76.0,3.0,306.0
2017,Riverside,14725.0,3.0,48.0,0.0,0.0,3 days5 days4 days5 days8 days7 days3 days,32.0,7.0,315015.0
2017,Riverside,14725.0,3.0,48.0,0.0,0.0,3 days5 days4 days5 days8 days7 days3 days,32.0,7.0,315015.0
2017,Sacramento,1268.0,0.0,0.0,0.0,0.0,3 days,3.0,1.0,150.0
2017,San Benito,,,,,,,,,53300.0
2017,San Bernardino,2958.0,1.0,0.0,0.0,0.0,9 days5 days5 days12 days,28.0,4.0,33361.0
2017,San Bernardino,2958.0,1.0,0.0,0.0,0.0,9 days5 days5 days12 days,28.0,4.0,28361.0
2017,San Diego,8879.0,157.0,64.0,0.0,0.0,4 days3 days4 days4 days3 days10 days,25.0,6.0,18054.0
2017,San Diego,8879.0,157.0,64.0,0.0,0.0,4 days3 days4 days4 days3 days10 days,25.0,6.0,18054.0
2017,San Francisco,,,,,,,,,0.0
2017,San Joaquin,,,,,,,,,26219.0
2017,San Luis Obispo,31103.0,24.0,1.0,0.0,0.0,3 days13 days3 days2 days,18.0,4.0,3765125.0
2017,San Luis Obispo,31103.0,24.0,1.0,0.0,0.0,3 days13 days3 days2 days,18.0,4.0,3765125.0
2017,San Mateo,,,,,,,,,1900.0
2017,Santa Barbara,18874.0,40.0,7.0,0.0,0.0,90 days6 days,90.0,2.0,
2017,Santa Clara,,,,,,,,,108439.0
2017,Santa Clara,,,,,,,,,73510.0
2017,Santa Cruz,391.0,6.0,0.0,0.0,0.0,14 days,14.0,1.0,1142615.0
2017,Shasta,900.0,0.0,0.0,0.0,0.0,23 days,23.0,1.0,3133700.0
2017,Sierra,,,,,,,,,0.0
2017,Siskiyou,172678.0,2.0,0.0,0.0,0.0,27 days10 days80 days69 days57 days,108.0,5.0,146800.0
2017,Siskiyou,172678.0,2.0,0.0,0.0,0.0,27 days10 days80 days69 days57 days,108.0,5.0,146800.0
2017,Solano,,,,,,,,,1501000.0
2017,Sonoma,65630.0,6.0,174.0,0.0,3.0,24 days23 days23 days,24.0,3.0,2005343853.0
2017,Stanislaus,,,,,,,,,13520.0
2017,Sutter,,,,,,,,,0.0
2017,Tehama,,,,,,,,,498670.0
2017,Trinity,39619.0,131.0,0.0,0.0,0.0,17 days51 days55 days,85.0,3.0,1508.0
2017,Tulare,77141.0,2.0,0.0,0.0,0.0,4 days43 days2 days2 days27 days27 days65 days,161.0,7.0,24105.0
2017,Tulare,77141.0,2.0,0.0,0.0,0.0,4 days43 days2 days2 days27 days27 days65 days,161.0,7.0,24105.0
2017,Tuolumne,7672.0,1.0,0.0,0.0,0.0,7 days123 days79 days,125.0,3.0,587336.0
2017,Washoe (NV),19207.0,0.0,0.0,0.0,0.0,2 days20 days,22.0,2.0,
2017,Yolo,1700.0,0.0,0.0,0.0,0.0,9 days,9.0,1.0,20100000.0
2017,Yuba,10939.0,264.0,10.0,0.0,4.0,1 days12 days,13.0,2.0,2001011250.0
2018,Alameda,480.0,1.0,0.0,0.0,0.0,2 days,2.0,1.0,155477.0
2018,Alpine,,,,,,,,,0.0
2018,Amador,825.0,1.0,1.0,0.0,0.0,4 days,4.0,1.0,1091200.0
2018,Butte,155346.0,0.0,754.0,0.0,85.0,2 days9 days14 days43 days,63.0,4.0,
2018,Calaveras,,,,,,,,,144110.0
2018,Colusa,,,,,,,,,275000.0
2018,Contra Costa,,,,,,,,,2612150.0
2018,Del Norte,,,,,,,,,9500.0
2018,El Dorado,316.0,0.0,0.0,0.0,0.0,2 days,2.0,1.0,1968103.0
2018,Fresno,,,,,,,,,111401.0
2018,Glenn,2290.0,1.0,0.0,0.0,0.0,14 days,14.0,1.0,810500.0
2018,Humboldt,3674.0,0.0,0.0,0.0,0.0,15 days,15.0,1.0,1337883.0
2018,Imperial,,,,,,,,,0.0
2018,Inyo,6076.0,0.0,0.0,0.0,0.0,8 days6 days16 days,30.0,3.0,2000.0
2018,Kern,3883.0,0.0,0.0,0.0,0.0,3 days4 days,7.0,2.0,
2018,Kings,,,,,,,,,0.0
2018,Lake,15180.0,22.0,6.0,0.0,0.0,16 days,16.0,1.0,7182249.0
2018,Lassen,19732.0,4.0,0.0,0.0,0.0,4 days3 days11 days,18.0,3.0,1476777.0
2018,Los Angeles,4732.0,0.0,0.0,0.0,0.0,5 days9 days,14.0,2.0,
2018,Madera,13950.0,0.0,0.0,0.0,0.0,2 days4 days34 days8 days,48.0,4.0,300282.0
2018,Mariposa,96901.0,11.0,0.0,2.0,0.0,41 days,41.0,1.0,194400.0
2018,Mendocino,972.0,10.0,0.0,0.0,0.0,9 days,9.0,1.0,30763211.0
2018,Mendocino,972.0,10.0,0.0,0.0,0.0,9 days,9.0,1.0,30763211.0
2018,Merced,6319.0,0.0,0.0,0.0,0.0,1 days5 days,6.0,2.0,1368100.0
2018,Modoc,41487.0,2.0,0.0,0.0,0.0,8 days18 days,26.0,2.0,2403.0
2018,Mono,757.0,0.0,0.0,0.0,0.0,6 days6 days,6.0,2.0,0.0
2018,Monterey,3786.0,0.0,0.0,0.0,0.0,2 days1 days3 days2 days,8.0,4.0,221912.0
2018,Napa,2490.0,0.0,0.0,0.0,0.0,8 days,8.0,1.0,6639852.0
2018,Nevada,,,,,,,,,1837232.0
2018,Orange,23025.0,24.0,18.0,0.0,0.0,40 days,40.0,1.0,
2018,Placer,1815.0,0.0,0.0,0.0,0.0,3 days14 days,17.0,2.0,2582101.0
2018,Plumas,,,,,,,,,1002.0
2018,Riverside,14400.0,12.0,5.0,0.0,0.0,2 days16 days,18.0,2.0,115605.0
2018,Riverside,14400.0,12.0,5.0,0.0,0.0,2 days16 days,18.0,2.0,115605.0
2018,Sacramento,,,,,,,,,2.0
2018,San Benito,1827.0,0.0,0.0,0.0,0.0,9 days9 days,9.0,2.0,74060.0
2018,San Bernardino,1350.0,0.0,0.0,0.0,0.0,7 days,7.0,1.0,89000.0
2018,San Bernardino,1350.0,0.0,0.0,0.0,0.0,7 days,7.0,1.0,87000.0
2018,San Diego,2690.0,48.0,14.0,0.0,0.0,2 days5 days5 days5 days,12.0,4.0,661802.0
2018,San Diego,2690.0,48.0,14.0,0.0,0.0,2 days5 days5 days5 days,12.0,4.0,661802.0
2018,San Francisco,,,,,,,,,0.0
2018,San Joaquin,11789.0,1.0,0.0,0.0,0.0,14 days,14.0,1.0,3545100.0
2018,San Luis Obispo,2514.0,0.0,0.0,0.0,0.0,3 days11 days,14.0,2.0,64793.0
2018,San Luis Obispo,2514.0,0.0,0.0,0.0,0.0,3 days11 days,14.0,2.0,64793.0
2018,San Mateo,,,,,,,,,501.0
2018,Santa Clara,320.0,0.0,0.0,0.0,0.0,3 days,3.0,1.0,3220947.0
2018,Santa Clara,320.0,0.0,0.0,0.0,0.0,3 days,3.0,1.0,435220.0
2018,Santa Cruz,,,,,,,,,1017500.0
2018,Shasta,341299.0,42.0,283.0,3.0,4.0,3 days41 days15 days35 days37 days,84.0,5.0,2001632823.0
2018,Sierra,,,,,,,,,0.0
2018,Siskiyou,38008.0,83.0,12.0,0.0,1.0,17 days,17.0,1.0,5903209.0
2018,Siskiyou,38008.0,83.0,12.0,0.0,1.0,17 days,17.0,1.0,5903209.0
2018,Solano,6662.0,3.0,1.0,0.0,0.0,5 days2 days,7.0,2.0,803800.0
2018,Sonoma,,,,,,,,,179486.0
2018,Stanislaus,,,,,,,,,40500.0
2018,Sutter,1000.0,0.0,0.0,0.0,0.0,3 days,3.0,1.0,0.0
2018,Tehama,11093.0,9.0,3.0,0.0,0.0,4 days12 days1 days1 days,18.0,4.0,7227100.0
2018,Trinity,1751.0,5.0,0.0,0.0,0.0,14 days,14.0,1.0,71300.0
2018,Tulare,6420.0,0.0,0.0,0.0,0.0,5 days80 days71 days,85.0,3.0,357026.0
2018,Tulare,6420.0,0.0,0.0,0.0,0.0,5 days80 days71 days,85.0,3.0,357026.0
2018,Tuolumne,37023.0,135.0,0.0,0.0,0.0,92 days3 days,92.0,2.0,63896.0
2018,Ventura,101330.0,4.0,366.0,0.0,3.0,9 days15 days,15.0,2.0,
2018,Yolo,90822.0,29.0,4.0,0.0,0.0,15 days4 days,19.0,2.0,6500.0
2018,Yuba,,,,,,,,,491300.0
2019,Alameda,,,,,,,,,96100.0
2019,Alpine,,,,,,,,,0.0
2019,Amador,,,,,,,,,82201.0
2019,Butte,496.0,2.0,1.0,0.0,0.0,3 days,3.0,1.0,175501.0
2019,Butte,496.0,2.0,1.0,0.0,0.0,3 days,3.0,1.0,175501.0
2019,Calaveras,,,,,,,,,1104399.0
2019,Colusa,2220.0,4.0,0.0,0.0,0.0,8 days,8.0,1.0,80000.0
2019,Contra Costa,340.0,0.0,0.0,0.0,0.0,5 days,5.0,1.0,234970.0
2019,Del Norte,,,,,,,,,5000.0
2019,El Dorado,3435.0,0.0,0.0,0.0,0.0,22 days,22.0,1.0,3041902.0
2019,Fresno,,,,,,,,,53530.0
2019,Glenn,,,,,,,,,160950.0
2019,Humboldt,,,,,,,,,26701.0
2019,Imperial,,,,,,,,,0.0
2019,Inyo,10400.0,0.0,0.0,0.0,0.0,79 days,79.0,1.0,0.0
2019,Kern,2500.0,0.0,0.0,0.0,0.0,2 days,2.0,1.0,
2019,Kings,,,,,,,,,1256.0
2019,Lake,,,,,,,,,212965.0
2019,Lassen,6838.0,1.0,4.0,0.0,0.0,4 days4 days8 days,16.0,3.0,6320.0
2019,Los Angeles,13494.0,66.0,156.0,0.0,1.0,17 days8 days18 days,36.0,3.0,
2019,Madera,,,,,,,,,20580.0
2019,Mariposa,7296.0,1.0,0.0,0.0,0.0,1 days5 days15 days,21.0,3.0,261852.0
2019,Mendocino,703.0,0.0,0.0,0.0,0.0,7 days,7.0,1.0,108800.0
2019,Mendocino,703.0,0.0,0.0,0.0,0.0,7 days,7.0,1.0,108800.0
2019,Merced,,,,,,,,,146600.0
2019,Modoc,19887.0,0.0,0.0,0.0,0.0,8 days13 days,21.0,2.0,502.0
2019,Mono,4840.0,0.0,0.0,0.0,0.0,68 days,68.0,1.0,0.0
2019,Monterey,3162.0,0.0,0.0,0.0,0.0,2 days4 days10 days,13.0,3.0,39951.0
2019,Napa,526.0,1.0,0.0,0.0,0.0,2 days,2.0,1.0,31875.0
2019,Nevada,,,,,,,,,329550.0
2019,Placer,948.0,0.0,0.0,0.0,0.0,2 days1 days,3.0,2.0,133020.0
2019,Plumas,54608.0,9.0,0.0,0.0,0.0,22 days,22.0,1.0,1500.0
2019,Riverside,5806.0,81.0,27.0,0.0,2.0,6 days1 days11 days4 days3 days6 days1 days4 days,31.0,8.0,496090.0
2019,Riverside,5806.0,81.0,27.0,0.0,2.0,6 days1 days11 days4 days3 days6 days1 days4 days,31.0,8.0,496090.0
2019,Sacramento,,,,,,,,,23000.0
2019,San Benito,,,,,,,,,2570.0
2019,San Bernardino,685.0,0.0,0.0,0.0,0.0,2 days,2.0,1.0,158900.0
2019,San Bernardino,685.0,0.0,0.0,0.0,0.0,2 days,2.0,1.0,158900.0
2019,San Diego,448.0,0.0,0.0,0.0,0.0,3 days,3.0,1.0,371100.0
2019,San Diego,448.0,0.0,0.0,0.0,0.0,3 days,3.0,1.0,371100.0
2019,San Francisco,,,,,,,,,0.0
2019,San Joaquin,,,,,,,,,18480.0
2019,San Luis Obispo,4683.0,1.0,1.0,0.0,0.0,1 days1 days2 days2 days,6.0,4.0,4876280.0
2019,San Luis Obispo,4683.0,1.0,1.0,0.0,0.0,1 days1 days2 days2 days,6.0,4.0,4876280.0
2019,San Mateo,,,,,,,,,100000.0
2019,Santa Barbara,3546.0,0.0,1.0,0.0,0.0,5 days19 days,24.0,2.0,
2019,Santa Clara,,,,,,,,,844021.0
2019,Santa Clara,,,,,,,,,456275.0
2019,Santa Cruz,,,,,,,,,16406.0
2019,Shasta,600.0,14.0,7.0,0.0,0.0,10 days,10.0,1.0,4686340.0
2019,Sierra,,,,,,,,,0.0
2019,Siskiyou,1872.0,0.0,0.0,0.0,0.0,21 days,21.0,1.0,211500.0
2019,Siskiyou,1872.0,0.0,0.0,0.0,0.0,21 days,21.0,1.0,211500.0
2019,Solano,,,,,,,,,8601.0
2019,Sonoma,77758.0,374.0,60.0,0.0,0.0,19 days,19.0,1.0,383902720.0
2019,Stanislaus,3001.0,0.0,0.0,0.0,0.0,1 days3 days,4.0,2.0,104284.0
2019,Sutter,1300.0,7.0,0.0,0.0,0.0,2 days,2.0,1.0,0.0
2019,Tehama,17307.0,5.0,4.0,0.0,0.0,13 days84 days2 days4 days,84.0,4.0,1220000.0
2019,Trinity,1749.0,0.0,0.0,0.0,0.0,32 days37 days,69.0,2.0,17300.0
2019,Tulare,3753.0,0.0,0.0,0.0,0.0,23 days79 days44 days5 days,102.0,4.0,362717.0
2019,Tulare,3753.0,0.0,0.0,0.0,0.0,23 days79 days44 days5 days,102.0,4.0,362717.0
2019,Tuolumne,731.0,0.0,0.0,0.0,0.0,112 days,112.0,1.0,145750.0
2019,Ventura,12374.0,5.0,1.0,0.0,0.0,10 days7 days,10.0,2.0,
2019,Yolo,,,,,,,,,4200.0
2019,Yuba,,,,,,,,,503701.0
2020,Alameda,,,,,,,,,101020955.0
2020,Alpine,,,,,,,,,0.0
2020,Amador,,,,,,,,,19300.0
2020,Butte,,,,,,,,,38209457.0
2020,Butte,,,,,,,,,8209457.0
2020,Calaveras,,,,,,,,,834351.0
2020,Colusa,,,,,,,,,140500.0
2020,Del Norte,,,,,,,,,0.0
2020,El Dorado,,,,,,,,,1090562.0
2020,Fresno,,,,,,,,,380024372.0
2020,Glenn,,,,,,,,,4244900.0
2020,Humboldt,,,,,,,,,944850.0
2020,Imperial,,,,,,,,,0.0
2020,Inyo,,,,,,,,,4.0
2020,Kings,,,,,,,,,0.0
2020,Lake,,,,,,,,,82183550.0
2020,Lassen,,,,,,,,,1503732.0
2020,Madera,,,,,,,,,34923990.0
2020,Mariposa,,,,,,,,,670500.0
2020,Mendocino,,,,,,,,,1505832.0
2020,Mendocino,,,,,,,,,246704.0
2020,Merced,,,,,,,,,11765.0
2020,Modoc,,,,,,,,,100.0
2020,Mono,,,,,,,,,0.0
2020,Monterey,,,,,,,,,70490.0
2020,Napa,,,,,,,,,1129079102.0
2020,Nevada,,,,,,,,,152362.0
2020,Placer,,,,,,,,,311400.0
2020,Plumas,,,,,,,,,30002000.0
2020,Riverside,,,,,,,,,380024372.0
2020,Riverside,,,,,,,,,8066503.0
2020,Sacramento,,,,,,,,,1533500.0
2020,San Benito,,,,,,,,,309305.0
2020,San Bernardino,,,,,,,,,1049225.0
2020,San Diego,,,,,,,,,8066503.0
2020,San Diego,,,,,,,,,1049225.0
2020,San Francisco,,,,,,,,,0.0
2020,San Joaquin,,,,,,,,,70131020.0
2020,San Luis Obispo,,,,,,,,,577022.0
2020,San Mateo,,,,,,,,,3000100.0
2020,Santa Clara,,,,,,,,,2989562.0
2020,Santa Clara,,,,,,,,,304571052.0
2020,Santa Cruz,,,,,,,,,2000100.0
2020,Shasta,,,,,,,,,50761750.0
2020,Sierra,,,,,,,,,0.0
2020,Siskiyou,,,,,,,,,117483850.0
2020,Siskiyou,,,,,,,,,686650.0
2020,Solano,,,,,,,,,224590500.0
2020,Sonoma,,,,,,,,,1302549765.0
2020,Stanislaus,,,,,,,,,69175400.0
2020,Sutter,,,,,,,,,0.0
2020,Tehama,,,,,,,,,2500556.0
2020,Trinity,,,,,,,,,66722100.0
2020,Tulare,,,,,,,,,1043373.0
2020,Tulare,,,,,,,,,278541759.0
2020,Tuolumne,,,,,,,,,189002.0
2020,Yolo,,,,,,,,,9520500.0
2020,Yuba,,,,,,,,,2525800.0
2021,Alameda,,,,,,,,,11335.0
2021,Alpine,,,,,,,,,0.0
2021,Amador,,,,,,,,,386100.0
2021,Butte,,,,,,,,,2086251.0
2021,Butte,,,,,,,,,86251.0
2021,Calaveras,,,,,,,,,347503.0
2021,Colusa,,,,,,,,,0.0
2021,Contra Costa,,,,,,,,,21322.0
2021,Del Norte,,,,,,,,,0.0
2021,El Dorado,,,,,,,,,397229208.0
2021,Fresno,,,,,,,,,192405.0
2021,Glenn,,,,,,,,,0.0
2021,Humboldt,,,,,,,,,254222.0
2021,Imperial,,,,,,,,,0.0
2021,Inyo,,,,,,,,,103400.0
2021,Kings,,,,,,,,,0.0
2021,Lake,,,,,,,,,1389704.0
2021,Lassen,,,,,,,,,445601.0
2021,Madera,,,,,,,,,200650.0
2021,Mariposa,,,,,,,,,18670.0
2021,Mendocino,,,,,,,,,739052.0
2021,Mendocino,,,,,,,,,739052.0
2021,Merced,,,,,,,,,16470.0
2021,Modoc,,,,,,,,,50200.0
2021,Mono,,,,,,,,,0.0
2021,Monterey,,,,,,,,,112020.0
2021,Napa,,,,,,,,,10101.0
2021,Nevada,,,,,,,,,720900.0
2021,Placer,,,,,,,,,61636121.0
2021,Plumas,,,,,,,,,2003500.0
2021,Riverside,,,,,,,,,2598441.0
2021,Riverside,,,,,,,,,2598441.0
2021,Sacramento,,,,,,,,,3200.0
2021,San Benito,,,,,,,,,368564.0
2021,San Bernardino,,,,,,,,,2329300.0
2021,San Bernardino,,,,,,,,,2225900.0
2021,San Diego,,,,,,,,,1508303.0
2021,San Diego,,,,,,,,,1508303.0
2021,San Francisco,,,,,,,,,0.0
2021,San Joaquin,,,,,,,,,22099.0
2021,San Luis Obispo,,,,,,,,,9606.0
2021,San Luis Obispo,,,,,,,,,9606.0
2021,San Mateo,,,,,,,,,3000.0
2021,Santa Clara,,,,,,,,,45507.0
2021,Santa Clara,,,,,,,,,12750.0
2021,Santa Cruz,,,,,,,,,39850.0
2021,Shasta,,,,,,,,,31358970.0
2021,Sierra,,,,,,,,,0.0
2021,Siskiyou,,,,,,,,,408550.0
2021,Siskiyou,,,,,,,,,408550.0
2021,Solano,,,,,,,,,0.0
2021,Sonoma,,,,,,,,,443400.0
2021,Stanislaus,,,,,,,,,114501.0
2021,Sutter,,,,,,,,,0.0
2021,Tehama,,,,,,,,,1263355.0
2021,Trinity,,,,,,,,,920000.0
2021,Tulare,,,,,,,,,98750.0
2021,Tulare,,,,,,,,,98750.0
2021,Tuolumne,,,,,,,,,142405.0
2021,Yolo,,,,,,,,,124000.0
2021,Yuba,,,,,,,,,2003400.0
