County,Fire Name,Start,Contained,Acres,Deaths_FF,Deaths_Civil,Duration,Strux_Destr,Strux_Dmgd,Total Deaths,Year,Month,Duration_Per_Month
BUTTE,"BUTTE TEHAMA GLENN
COMPLEX",2020-08-17,2020-09-16,19609.0,0,0,16,0,0,0,2020,9,{'2020-09': 16}
NAPA,"LNU LIGHTNING
COMPLEX",2020-08-17,2020-09-22,363220.0,0,5,15,0,232,5,2020,8,{'2020-08': 15}
NAPA,"LNU LIGHTNING
COMPLEX",2020-08-17,2020-09-22,363220.0,0,5,22,0,232,5,2020,9,{'2020-09': 22}
TRINITY,"AUGUST COMPLEX WEST
ZONE",2020-08-17,2020-10-15,143181.0,0,0,15,55,6,0,2020,8,{'2020-08': 15}
TRINITY,"AUGUST COMPLEX WEST
ZONE",2020-08-17,2020-10-15,143181.0,0,0,30,55,6,0,2020,9,{'2020-09': 30}
TRINITY,"AUGUST COMPLEX WEST
ZONE",2020-08-17,2020-10-15,143181.0,0,0,15,55,6,0,2020,10,{'2020-10': 15}
TRINITY,AUGUST COMPLEX,2020-08-17,2020-11-15,889467.0,1,0,15,34,4,1,2020,8,{'2020-08': 15}
TRINITY,AUGUST COMPLEX,2020-08-17,2020-11-15,889467.0,1,0,30,34,4,1,2020,9,{'2020-09': 30}
TRINITY,AUGUST COMPLEX,2020-08-17,2020-11-15,889467.0,1,0,31,34,4,1,2020,10,{'2020-10': 31}
TRINITY,AUGUST COMPLEX,2020-08-17,2020-11-15,889467.0,1,0,15,34,4,1,2020,11,{'2020-11': 15}
PLUMAS,NORTH COMPLEX,2020-08-17,2020-11-30,318935.0,0,16,15,0,119,16,2020,8,{'2020-08': 15}
PLUMAS,NORTH COMPLEX,2020-08-17,2020-11-30,318935.0,0,16,30,0,119,16,2020,9,{'2020-09': 30}
PLUMAS,NORTH COMPLEX,2020-08-17,2020-11-30,318935.0,0,16,31,0,119,16,2020,10,{'2020-10': 31}
PLUMAS,NORTH COMPLEX,2020-08-17,2020-11-30,318935.0,0,16,30,0,119,16,2020,11,{'2020-11': 30}
MONTEREY,CARMEL,2020-08-18,2020-09-06,6901.0,0,0,14,73,7,0,2020,8,{'2020-08': 14}
MONTEREY,CARMEL,2020-08-18,2020-09-06,6901.0,0,0,6,73,7,0,2020,9,{'2020-09': 6}
LASSEN,W-5 COLD SPRINGS,2020-08-18,2020-09-13,84817.0,0,0,14,1,0,0,2020,8,{'2020-08': 14}
LASSEN,W-5 COLD SPRINGS,2020-08-18,2020-09-13,84817.0,0,0,13,1,0,0,2020,9,{'2020-09': 13}
MARIN,WOODWARD,2020-08-18,2020-10-01,4929.0,0,0,14,0,0,0,2020,8,{'2020-08': 14}
MARIN,WOODWARD,2020-08-18,2020-10-01,4929.0,0,0,30,0,0,0,2020,9,{'2020-09': 30}
MARIN,WOODWARD,2020-08-18,2020-10-01,4929.0,0,0,1,0,0,0,2020,10,{'2020-10': 1}
MONTEREY,DOLAN,2020-08-18,2020-12-31,124924.0,0,0,14,19,4,0,2020,8,{'2020-08': 14}
MONTEREY,DOLAN,2020-08-18,2020-12-31,124924.0,0,0,30,19,4,0,2020,9,{'2020-09': 30}
MONTEREY,DOLAN,2020-08-18,2020-12-31,124924.0,0,0,31,19,4,0,2020,10,{'2020-10': 31}
MONTEREY,DOLAN,2020-08-18,2020-12-31,124924.0,0,0,30,19,4,0,2020,11,{'2020-11': 30}
MONTEREY,DOLAN,2020-08-18,2020-12-31,124924.0,0,0,31,19,4,0,2020,12,{'2020-12': 31}
TULARE,SQF COMPLEX,2020-08-19,2021-01-07,175019.0,0,0,13,232,12,0,2020,8,{'2020-08': 13}
TULARE,SQF COMPLEX,2020-08-19,2021-01-07,175019.0,0,0,30,232,12,0,2020,9,{'2020-09': 30}
TULARE,SQF COMPLEX,2020-08-19,2021-01-07,175019.0,0,0,31,232,12,0,2020,10,{'2020-10': 31}
TULARE,SQF COMPLEX,2020-08-19,2021-01-07,175019.0,0,0,30,232,12,0,2020,11,{'2020-11': 30}
TULARE,SQF COMPLEX,2020-08-19,2021-01-07,175019.0,0,0,31,232,12,0,2020,12,{'2020-12': 31}
TULARE,SQF COMPLEX,2020-08-19,2021-01-07,175019.0,0,0,7,232,12,0,2021,1,{'2021-01': 7}
TULARE,MORAINE,2020-08-21,2020-12-31,1316.0,0,0,11,0,0,0,2020,8,{'2020-08': 11}
TULARE,MORAINE,2020-08-21,2020-12-31,1316.0,0,0,30,0,0,0,2020,9,{'2020-09': 30}
TULARE,MORAINE,2020-08-21,2020-12-31,1316.0,0,0,31,0,0,0,2020,10,{'2020-10': 31}
TULARE,MORAINE,2020-08-21,2020-12-31,1316.0,0,0,30,0,0,0,2020,11,{'2020-11': 30}
TULARE,MORAINE,2020-08-21,2020-12-31,1316.0,0,0,31,0,0,0,2020,12,{'2020-12': 31}
MONO,SLINK,2020-08-29,2020-10-15,26759.0,0,0,3,2,0,0,2020,8,{'2020-08': 3}
MONO,SLINK,2020-08-29,2020-10-15,26759.0,0,0,30,2,0,0,2020,9,{'2020-09': 30}
MONO,SLINK,2020-08-29,2020-10-15,26759.0,0,0,15,2,0,0,2020,10,{'2020-10': 15}
FRESNO,CREEK,2020-09-04,2020-12-31,379895.0,0,0,27,858,71,0,2020,9,{'2020-09': 27}
FRESNO,CREEK,2020-09-04,2020-12-31,379895.0,0,0,31,858,71,0,2020,10,{'2020-10': 31}
FRESNO,CREEK,2020-09-04,2020-12-31,379895.0,0,0,30,858,71,0,2020,11,{'2020-11': 30}
FRESNO,CREEK,2020-09-04,2020-12-31,379895.0,0,0,31,858,71,0,2020,12,{'2020-12': 31}
SAN BERNARDINO,EL DORADO,2020-09-05,2020-11-16,22744.0,1,0,26,14,2,1,2020,9,{'2020-09': 26}
SAN BERNARDINO,EL DORADO,2020-09-05,2020-11-16,22744.0,1,0,31,14,2,1,2020,10,{'2020-10': 31}
SAN BERNARDINO,EL DORADO,2020-09-05,2020-11-16,22744.0,1,0,16,14,2,1,2020,11,{'2020-11': 16}
LOS ANGELES,BOBCAT,2020-09-06,2020-11-30,115997.0,0,0,25,169,47,0,2020,9,{'2020-09': 25}
LOS ANGELES,BOBCAT,2020-09-06,2020-11-30,115997.0,0,0,31,169,47,0,2020,10,{'2020-10': 31}
LOS ANGELES,BOBCAT,2020-09-06,2020-11-30,115997.0,0,0,30,169,47,0,2020,11,{'2020-11': 30}
EL DORADO,FORK,2020-09-08,2020-11-08,1673.0,0,0,23,0,0,0,2020,9,{'2020-09': 23}
EL DORADO,FORK,2020-09-08,2020-11-08,1673.0,0,0,31,0,0,0,2020,10,{'2020-10': 31}
EL DORADO,FORK,2020-09-08,2020-11-08,1673.0,0,0,8,0,0,0,2020,11,{'2020-11': 8}
SISKIYOU,SLATER,2020-09-08,2020-11-15,157270.0,0,2,23,353,24,2,2020,9,{'2020-09': 23}
SISKIYOU,SLATER,2020-09-08,2020-11-15,157270.0,0,2,31,353,24,2,2020,10,{'2020-10': 31}
SISKIYOU,SLATER,2020-09-08,2020-11-15,157270.0,0,2,15,353,24,2,2020,11,{'2020-11': 15}
FRESNO,BULLFROG,2020-09-08,2020-11-15,1185.0,0,0,23,0,0,0,2020,9,{'2020-09': 23}
FRESNO,BULLFROG,2020-09-08,2020-11-15,1185.0,0,0,31,0,0,0,2020,10,{'2020-10': 31}
FRESNO,BULLFROG,2020-09-08,2020-11-15,1185.0,0,0,15,0,0,0,2020,11,{'2020-11': 15}
SISKIYOU,DEVIL,2020-09-09,2020-11-07,8857.0,0,0,22,0,0,0,2020,9,{'2020-09': 22}
SISKIYOU,DEVIL,2020-09-09,2020-11-07,8857.0,0,0,31,0,0,0,2020,10,{'2020-10': 31}
SISKIYOU,DEVIL,2020-09-09,2020-11-07,8857.0,0,0,7,0,0,0,2020,11,{'2020-11': 7}
SHASTA,ZOGG,2020-09-27,2020-10-14,56338.0,0,4,4,204,27,4,2020,9,{'2020-09': 4}
SHASTA,ZOGG,2020-09-27,2020-10-14,56338.0,0,4,14,204,27,4,2020,10,{'2020-10': 14}
NAPA,GLASS,2020-09-27,2020-10-20,67484.0,0,0,4,0,282,0,2020,9,{'2020-09': 4}
NAPA,GLASS,2020-09-27,2020-10-20,67484.0,0,0,20,0,282,0,2020,10,{'2020-10': 20}
MONTEREY,COLEMAN,2020-10-18,2020-11-15,574.0,0,0,14,0,0,0,2020,10,{'2020-10': 14}
MONTEREY,COLEMAN,2020-10-18,2020-11-15,574.0,0,0,15,0,0,0,2020,11,{'2020-11': 15}
ORANGE,SILVERADO,2020-10-26,2020-11-07,12466.0,0,0,6,5,11,0,2020,10,{'2020-10': 6}
ORANGE,SILVERADO,2020-10-26,2020-11-07,12466.0,0,0,7,5,11,0,2020,11,{'2020-11': 7}
ORANGE,BLUE RIDGE,2020-10-26,2020-11-07,13694.0,0,0,6,1,12,0,2020,10,{'2020-10': 6}
ORANGE,BLUE RIDGE,2020-10-26,2020-11-07,13694.0,0,0,7,1,12,0,2020,11,{'2020-11': 7}
LOS ANGELES,NORTH,2021-04-28,2021-05-02,650.0,0,0,3,0,0,0,2021,4,{'2021-04': 3}
LOS ANGELES,NORTH,2021-04-28,2021-05-02,650.0,0,0,2,0,0,0,2021,5,{'2021-05': 2}
MONTEREY,SARGENTS,2021-05-30,2021-06-02,1118.0,0,0,2,0,0,0,2021,5,{'2021-05': 2}
MONTEREY,SARGENTS,2021-05-30,2021-06-02,1118.0,0,0,2,0,0,0,2021,6,{'2021-06': 2}
MONTEREY,WILLOW,2021-06-17,2021-07-11,2877.0,0,0,14,0,0,0,2021,6,{'2021-06': 14}
MONTEREY,WILLOW,2021-06-17,2021-07-11,2877.0,0,0,11,0,0,0,2021,7,{'2021-07': 11}
TULARE,NETTLE,2021-06-18,2021-07-01,1265.0,0,0,13,0,0,0,2021,6,{'2021-06': 13}
TULARE,NETTLE,2021-06-18,2021-07-01,1265.0,0,0,1,0,0,0,2021,7,{'2021-07': 1}
INYO,INYO CREEK,2021-06-19,2021-07-06,592.0,0,0,12,0,0,0,2021,6,{'2021-06': 12}
INYO,INYO CREEK,2021-06-19,2021-07-06,592.0,0,0,6,0,0,0,2021,7,{'2021-07': 6}
SISKIYOU,LAVA,2021-06-24,2021-09-01,26409.0,0,0,7,23,2,0,2021,6,{'2021-06': 7}
SISKIYOU,LAVA,2021-06-24,2021-09-01,26409.0,0,0,31,23,2,0,2021,7,{'2021-07': 31}
SISKIYOU,LAVA,2021-06-24,2021-09-01,26409.0,0,0,31,23,2,0,2021,8,{'2021-08': 31}
SISKIYOU,LAVA,2021-06-24,2021-09-01,26409.0,0,0,1,23,2,0,2021,9,{'2021-09': 1}
ALPINE,HENRY,2021-06-25,2021-08-27,1320.0,0,0,6,0,0,0,2021,6,{'2021-06': 6}
ALPINE,HENRY,2021-06-25,2021-08-27,1320.0,0,0,31,0,0,0,2021,7,{'2021-07': 31}
ALPINE,HENRY,2021-06-25,2021-08-27,1320.0,0,0,27,0,0,0,2021,8,{'2021-08': 27}
KERN,SHELL,2021-06-27,2021-07-01,1984.0,0,0,4,0,0,0,2021,6,{'2021-06': 4}
KERN,SHELL,2021-06-27,2021-07-01,1984.0,0,0,1,0,0,0,2021,7,{'2021-07': 1}
SISKIYOU,TENNANT,2021-06-28,2021-07-31,10580.0,0,0,3,9,1,0,2021,6,{'2021-06': 3}
SISKIYOU,TENNANT,2021-06-28,2021-07-31,10580.0,0,0,31,9,1,0,2021,7,{'2021-07': 31}
SHASTA,SALT,2021-06-30,2021-07-19,12660.0,0,0,1,43,4,0,2021,6,{'2021-06': 1}
SHASTA,SALT,2021-06-30,2021-07-19,12660.0,0,0,19,43,4,0,2021,7,{'2021-07': 19}
TUOLUMNE,LUKENS,2021-07-01,2021-08-15,867.0,0,0,31,0,0,0,2021,7,{'2021-07': 31}
TUOLUMNE,LUKENS,2021-07-01,2021-08-15,867.0,0,0,15,0,0,0,2021,8,{'2021-08': 15}
PLUMAS,"BECKWOURTH
COMPLEX",2021-07-03,2021-10-01,105670.0,0,0,29,148,23,0,2021,7,{'2021-07': 29}
PLUMAS,"BECKWOURTH
COMPLEX",2021-07-03,2021-10-01,105670.0,0,0,31,148,23,0,2021,8,{'2021-08': 31}
PLUMAS,"BECKWOURTH
COMPLEX",2021-07-03,2021-10-01,105670.0,0,0,30,148,23,0,2021,9,{'2021-09': 30}
PLUMAS,"BECKWOURTH
COMPLEX",2021-07-03,2021-10-01,105670.0,0,0,1,148,23,0,2021,10,{'2021-10': 1}
ALPINE,TAMARACK,2021-07-04,2021-10-15,68637.0,0,0,28,15,2,0,2021,7,{'2021-07': 28}
ALPINE,TAMARACK,2021-07-04,2021-10-15,68637.0,0,0,31,15,2,0,2021,8,{'2021-08': 31}
ALPINE,TAMARACK,2021-07-04,2021-10-15,68637.0,0,0,30,15,2,0,2021,9,{'2021-09': 30}
ALPINE,TAMARACK,2021-07-04,2021-10-15,68637.0,0,0,15,15,2,0,2021,10,{'2021-10': 15}
PLUMAS,DIXIE,2021-07-13,2021-10-26,963309.0,0,0,19,0,94,0,2021,7,{'2021-07': 19}
PLUMAS,DIXIE,2021-07-13,2021-10-26,963309.0,0,0,31,0,94,0,2021,8,{'2021-08': 31}
PLUMAS,DIXIE,2021-07-13,2021-10-26,963309.0,0,0,30,0,94,0,2021,9,{'2021-09': 30}
PLUMAS,DIXIE,2021-07-13,2021-10-26,963309.0,0,0,26,0,94,0,2021,10,{'2021-10': 26}
KERN,PEAK,2021-07-20,2021-08-03,2098.0,0,0,12,1,1,0,2021,7,{'2021-07': 12}
KERN,PEAK,2021-07-20,2021-08-03,2098.0,0,0,3,1,1,0,2021,8,{'2021-08': 3}
SHASTA,MCFARLAND,2021-07-29,2021-09-09,122653.0,0,0,3,46,1,0,2021,7,{'2021-07': 3}
SHASTA,MCFARLAND,2021-07-29,2021-09-09,122653.0,0,0,31,46,1,0,2021,8,{'2021-08': 31}
SHASTA,MCFARLAND,2021-07-29,2021-09-09,122653.0,0,0,9,46,1,0,2021,9,{'2021-09': 9}
TRINITY,MONUMENT,2021-07-30,2021-11-01,223124.0,0,0,2,28,2,0,2021,7,{'2021-07': 2}
TRINITY,MONUMENT,2021-07-30,2021-11-01,223124.0,0,0,31,28,2,0,2021,8,{'2021-08': 31}
TRINITY,MONUMENT,2021-07-30,2021-11-01,223124.0,0,0,30,28,2,0,2021,9,{'2021-09': 30}
TRINITY,MONUMENT,2021-07-30,2021-11-01,223124.0,0,0,31,28,2,0,2021,10,{'2021-10': 31}
TRINITY,MONUMENT,2021-07-30,2021-11-01,223124.0,0,0,1,28,2,0,2021,11,{'2021-11': 1}
SISKIYOU,RIVER COMPLEX,2021-07-30,2021-11-01,199359.0,0,0,2,122,2,0,2021,7,{'2021-07': 2}
SISKIYOU,RIVER COMPLEX,2021-07-30,2021-11-01,199359.0,0,0,31,122,2,0,2021,8,{'2021-08': 31}
SISKIYOU,RIVER COMPLEX,2021-07-30,2021-11-01,199359.0,0,0,30,122,2,0,2021,9,{'2021-09': 30}
SISKIYOU,RIVER COMPLEX,2021-07-30,2021-11-01,199359.0,0,0,31,122,2,0,2021,10,{'2021-10': 31}
SISKIYOU,RIVER COMPLEX,2021-07-30,2021-11-01,199359.0,0,0,1,122,2,0,2021,11,{'2021-11': 1}
LOS ANGELES,HUNGRY,2021-07-31,2021-08-02,364.0,0,0,1,0,0,0,2021,7,{'2021-07': 1}
LOS ANGELES,HUNGRY,2021-07-31,2021-08-02,364.0,0,0,2,0,0,0,2021,8,{'2021-08': 2}
TUOLUMNE,TILTILL,2021-07-31,2021-10-22,2350.0,0,0,1,0,0,0,2021,7,{'2021-07': 1}
TUOLUMNE,TILTILL,2021-07-31,2021-10-22,2350.0,0,0,31,0,0,0,2021,8,{'2021-08': 31}
TUOLUMNE,TILTILL,2021-07-31,2021-10-22,2350.0,0,0,30,0,0,0,2021,9,{'2021-09': 30}
TUOLUMNE,TILTILL,2021-07-31,2021-10-22,2350.0,0,0,22,0,0,0,2021,10,{'2021-10': 22}
SISKIYOU,MCCASH,2021-07-31,2021-10-31,94962.0,0,0,1,0,0,0,2021,7,{'2021-07': 1}
SISKIYOU,MCCASH,2021-07-31,2021-10-31,94962.0,0,0,31,0,0,0,2021,8,{'2021-08': 31}
SISKIYOU,MCCASH,2021-07-31,2021-10-31,94962.0,0,0,30,0,0,0,2021,9,{'2021-09': 30}
SISKIYOU,MCCASH,2021-07-31,2021-10-31,94962.0,0,0,31,0,0,0,2021,10,{'2021-10': 31}
SISKIYOU,ANTELOPE,2021-08-01,2021-10-13,145632.0,0,0,31,20,4,0,2021,8,{'2021-08': 31}
SISKIYOU,ANTELOPE,2021-08-01,2021-10-13,145632.0,0,0,30,20,4,0,2021,9,{'2021-09': 30}
SISKIYOU,ANTELOPE,2021-08-01,2021-10-13,145632.0,0,0,13,20,4,0,2021,10,{'2021-10': 13}
PLACER,RIVER,2021-08-04,2021-09-22,2619.0,0,0,28,142,21,0,2021,8,{'2021-08': 28}
PLACER,RIVER,2021-08-04,2021-09-22,2619.0,0,0,22,142,21,0,2021,9,{'2021-09': 22}
EL DORADO,CALDOR,2021-08-14,2021-10-21,221835.0,0,0,18,0,81,0,2021,8,{'2021-08': 18}
EL DORADO,CALDOR,2021-08-14,2021-10-21,221835.0,0,0,30,0,81,0,2021,9,{'2021-09': 30}
EL DORADO,CALDOR,2021-08-14,2021-10-21,221835.0,0,0,21,0,81,0,2021,10,{'2021-10': 21}
TULARE,WALKERS,2021-08-15,2021-10-02,8777.0,0,0,17,0,0,0,2021,8,{'2021-08': 17}
TULARE,WALKERS,2021-08-15,2021-10-02,8777.0,0,0,30,0,0,0,2021,9,{'2021-09': 30}
TULARE,WALKERS,2021-08-15,2021-10-02,8777.0,0,0,2,0,0,0,2021,10,{'2021-10': 2}
KERN,FRENCH,2021-08-18,2021-10-20,26535.0,0,0,14,49,6,0,2021,8,{'2021-08': 14}
KERN,FRENCH,2021-08-18,2021-10-20,26535.0,0,0,30,49,6,0,2021,9,{'2021-09': 30}
KERN,FRENCH,2021-08-18,2021-10-20,26535.0,0,0,20,49,6,0,2021,10,{'2021-10': 20}
SAN BERNARDINO,SOUTH,2021-08-25,2021-09-01,680.0,0,0,7,9,28,0,2021,8,{'2021-08': 7}
SAN BERNARDINO,SOUTH,2021-08-25,2021-09-01,680.0,0,0,1,9,28,0,2021,9,{'2021-09': 1}
CALAVERAS,AIROLA,2021-08-25,2021-09-02,639.0,0,0,7,0,0,0,2021,8,{'2021-08': 7}
CALAVERAS,AIROLA,2021-08-25,2021-09-02,639.0,0,0,2,0,0,0,2021,9,{'2021-09': 2}
RIVERSIDE,CHAPARRAL,2021-08-28,2021-09-08,1427.0,0,0,4,3,2,0,2021,8,{'2021-08': 4}
RIVERSIDE,CHAPARRAL,2021-08-28,2021-09-08,1427.0,0,0,8,3,2,0,2021,9,{'2021-09': 8}
HUMBOLDT,KNOB,2021-08-29,2021-09-12,2421.0,0,0,3,0,0,0,2021,8,{'2021-08': 3}
HUMBOLDT,KNOB,2021-08-29,2021-09-12,2421.0,0,0,12,0,0,0,2021,9,{'2021-09': 12}
SAN BERNARDINO,POND,2021-08-30,2021-09-04,491.0,0,0,2,0,0,0,2021,8,{'2021-08': 2}
SAN BERNARDINO,POND,2021-08-30,2021-09-04,491.0,0,0,4,0,0,0,2021,9,{'2021-09': 4}
TULARE,WINDY,2021-09-09,2021-11-11,97528.0,0,0,22,21,0,0,2021,9,{'2021-09': 22}
TULARE,WINDY,2021-09-09,2021-11-11,97528.0,0,0,31,21,0,0,2021,10,{'2021-10': 31}
TULARE,WINDY,2021-09-09,2021-11-11,97528.0,0,0,11,21,0,0,2021,11,{'2021-11': 11}
TULARE,"KNP
COMPLEX",2021-09-11,2021-12-17,88307.0,0,0,20,4,1,0,2021,9,{'2021-09': 20}
TULARE,"KNP
COMPLEX",2021-09-11,2021-12-17,88307.0,0,0,31,4,1,0,2021,10,{'2021-10': 31}
TULARE,"KNP
COMPLEX",2021-09-11,2021-12-17,88307.0,0,0,30,4,1,0,2021,11,{'2021-11': 30}
TULARE,"KNP
COMPLEX",2021-09-11,2021-12-17,88307.0,0,0,17,4,1,0,2021,12,{'2021-12': 17}
SHASTA,FAWN,2021-09-22,2021-10-02,8578.0,0,0,9,185,26,0,2021,9,{'2021-09': 9}
SHASTA,FAWN,2021-09-22,2021-10-02,8578.0,0,0,2,185,26,0,2021,10,{'2021-10': 2}
SANTA BARBARA,ALISAL,2021-10-11,2021-11-21,16970.0,0,0,21,12,1,0,2021,10,{'2021-10': 21}
SANTA BARBARA,ALISAL,2021-10-11,2021-11-21,16970.0,0,0,21,12,1,0,2021,11,{'2021-11': 21}
MONTEREY,COLORADO,2022-01-21,2022-02-02,687.0,0,0,11,1,1,0,2022,1,{'2022-01': 11}
MONTEREY,COLORADO,2022-01-21,2022-02-02,687.0,0,0,2,1,1,0,2022,2,{'2022-02': 2}
NAPA,OLD,2022-05-31,2022-06-05,570.0,0,0,1,0,0,0,2022,5,{'2022-05': 1}
NAPA,OLD,2022-05-31,2022-06-05,570.0,0,0,5,0,0,0,2022,6,{'2022-06': 5}
GLENN,BURROWS,2022-06-28,2022-07-03,317.0,0,0,3,0,0,0,2022,6,{'2022-06': 3}
GLENN,BURROWS,2022-06-28,2022-07-03,317.0,0,0,3,0,0,0,2022,7,{'2022-07': 3}
SAN LUIS OBISPO,CAMINO,2022-06-28,2022-07-03,387.0,0,0,3,0,0,0,2022,6,{'2022-06': 3}
SAN LUIS OBISPO,CAMINO,2022-06-28,2022-07-03,387.0,0,0,3,0,0,0,2022,7,{'2022-07': 3}
NEVADA,RICES,2022-06-28,2022-07-05,904.0,0,0,3,4,0,0,2022,6,{'2022-06': 3}
NEVADA,RICES,2022-06-28,2022-07-05,904.0,0,0,5,4,0,0,2022,7,{'2022-07': 5}
MARIPOSA,OAK,2022-07-22,2022-09-02,19244.0,0,0,10,194,10,0,2022,7,{'2022-07': 10}
MARIPOSA,OAK,2022-07-22,2022-09-02,19244.0,0,0,31,194,10,0,2022,8,{'2022-08': 31}
MARIPOSA,OAK,2022-07-22,2022-09-02,19244.0,0,0,2,194,10,0,2022,9,{'2022-09': 2}
SAN DIEGO,BORDER 32,2022-08-31,2022-09-05,4456.0,0,0,1,30,8,0,2022,8,{'2022-08': 1}
SAN DIEGO,BORDER 32,2022-08-31,2022-09-05,4456.0,0,0,5,30,8,0,2022,9,{'2022-09': 5}
LOS ANGELES,ROUTE,2022-08-31,2022-09-06,5208.0,0,0,1,2,0,0,2022,8,{'2022-08': 1}
LOS ANGELES,ROUTE,2022-08-31,2022-09-06,5208.0,0,0,6,2,0,0,2022,9,{'2022-09': 6}
SISKIYOU,MOUNTAIN,2022-09-02,2022-10-30,13440.0,0,0,29,4,0,0,2022,9,{'2022-09': 29}
SISKIYOU,MOUNTAIN,2022-09-02,2022-10-30,13440.0,0,0,30,4,0,0,2022,10,{'2022-10': 30}
PLACER,MOSQUITO,2022-09-06,2022-10-22,76788.0,0,0,25,78,14,0,2022,9,{'2022-09': 25}
PLACER,MOSQUITO,2022-09-06,2022-10-22,76788.0,0,0,22,78,14,0,2022,10,{'2022-10': 22}
